origin_id,destination_id,shortest_distance
"1072","32",4621.42855775916
"1073","32",5068.70386243142
"1074","32",4733.75182513226
"1075","117",5393.88824858087
"1076","117",4937.52359634104
"1077","117",4305.98866124847
"1078","117",4069.30069408486
"1079","117",3466.25221979268
"1080","117",4101.93233907829
"1081","78",3849.28310934189
"1082","78",3199.0381811492
"1083","78",2678.97036381245
"1084","78",2210.49893840815
"1085","78",1884.29322327301
"1086","78",2422.9699661535
"1087","78",2352.98710670026
"1088","111",577.364396270056
"1089","111",902.140108497803
"1090","111",1613.09478530416
"1091","111",2100.79648742142
"1092","83",2792.5170825752
"1093","83",2458.1821776639
"1094","83",1188.90379993735
"1095","83",702.18171107104
"1096","9",1153.22220475637
"1097","83",1030.80571546804
"1098","56",3068.56548108613
"1099","83",2467.76045016191
"1100","83",2534.42614586071
"1101","22",2309.59627413798
"1102","22",2241.02740288524
"1103","32",3174.70831638853
"1104","32",2669.85595182389
"1105","32",5355.53435131859
"1106","32",5320.74886557341
"1107","32",4235.95105929115
"1108","32",4577.52286744575
"1109","117",5365.8676571269
"1110","117",4929.29352178652
"1111","117",3235.37555732162
"1112","117",3039.88281471397
"1113","117",4794.69226201276
"1114","78",4410.88479702603
"1115","78",5272.7461818591
"1116","78",3420.0880210307
"1117","78",3670.2308299718
"1118","78",2558.59329677889
"1119","111",8049.45742596242
"1120","78",2730.66661728667
"1121","111",2177.78105325919
"1122","111",2468.23171070519
"1123","111",1467.8571591758
"1124","111",2725.51914713323
"1125","83",3122.27799151941
"1126","83",2426.75781450276
"1127","83",1927.15372841386
"1128","83",1097.80261065412
"1129","83",866.606665433057
"1130","83",1113.3699323126
"1131","83",1051.36513571179
"1132","56",3572.57556414263
"1133","83",2256.95782996354
"1134","22",2015.03552705469
"1135","22",1575.72323332844
"1136","22",1631.15967165546
"1137","32",2665.34073474319
"1138","32",2227.38852687088
"1139","32",3652.4322086506
"1140","32",4328.51365306459
"1141","32",4115.77519397623
"1142","32",4734.72286918328
"1143","87",2373.43303489262
"1144","87",2360.25106609848
"1145","1",13858.7441923485
"1146","117",2465.24036095629
"1147","117",3469.74050849264
"1148","117",4142.16117513728
"1149","117",4735.91733295729
"1150","78",4344.00352457354
"1151","78",3950.30310731297
"1152","78",4319.19065524461
"1153","111",7835.99643860933
"1154","111",7396.35468615627
"1155","111",2666.02539063852
"1156","111",2004.15926961319
"1157","111",2059.21263652425
"1158","111",2978.13345722193
"1159","111",2645.16091681251
"1160","83",2622.27965995089
"1161","83",2240.25876311965
"1162","93",2920.78143832334
"1163","93",2636.64306484713
"1164","83",1126.89624462928
"1165","93",1467.89069981952
"1166","93",1149.71689915751
"1167","83",2124.879785514
"1168","22",2492.82935684515
"1169","22",2071.73625001607
"1170","22",1120.92194612928
"1171","22",1387.15514414446
"1172","32",2473.98733405407
"1173","32",1788.75371927932
"1174","32",2339.81039069463
"1175","32",3176.72610453984
"1176","32",3819.63332708888
"1177","32",4542.08789864154
"1178","32",5550.86923164302
"1179","1",10977.6807926927
"1180","87",1912.65494300183
"1181","87",2437.59600521586
"1182","117",3263.79424751669
"1183","117",2631.3394105754
"1184","117",3338.80933226085
"1185","117",5015.08361685344
"1186","117",4670.42553143037
"1187","78",4986.32513017534
"1188","117",5380.93219163999
"1189","117",6072.56316642628
"1190","111",7251.04275671993
"1191","111",3174.71640931289
"1192","111",2917.99638177897
"1193","111",2241.7102861841
"1194","111",2550.81992764833
"1195","111",3063.66198973702
"1196","83",3279.54127757
"1197","83",2617.44551465445
"1198","93",2777.27521799747
"1199","93",2614.90950833174
"1200","93",2106.02776518041
"1201","93",1085.76888687747
"1202","93",845.187039135562
"1203","93",797.017165149488
"1204","32",3137.93995805296
"1205","32",2632.77913127369
"1206","22",1090.60499260066
"1207","22",774.212585351514
"1208","22",1595.98164298479
"1209","32",339.657500584617
"1210","32",2749.76641304303
"1211","32",3079.83513398229
"1212","32",2858.06239616088
"1213","32",2978.39794936297
"1214","32",5084.67311052711
"1215","32",6074.96884506431
"1216","87",1180.93925810757
"1217","87",962.333978299484
"1218","117",958.214324214272
"1219","117",1406.46282265041
"1220","117",1930.04245937831
"1221","8",3183.13311685444
"1222","117",5307.45439326705
"1223","117",4811.1131738476
"1224","117",4188.55000946549
"1225","117",4770.61909705944
"1226","117",5378.20936055889
"1227","117",5934.21722356058
"1228","117",6627.13854283477
"1229","111",3714.92558135537
"1230","111",3504.86442620795
"1231","111",3274.62232052347
"1232","111",3325.68071021771
"1233","111",3897.58641870586
"1234","83",3223.10113020068
"1235","93",3399.6612943622
"1236","93",2648.55396011539
"1237","93",2283.65687014362
"1238","93",2000.14145123742
"1239","93",749.916991548636
"1240","93",145.306043138117
"1241","83",3059.39593226441
"1242","32",3225.68300493693
"1243","93",3004.92007769045
"1244","32",2697.14414385787
"1245","32",1365.32266612336
"1246","32",786.224382114241
"1247","32",1340.81920009344
"1248","32",1705.30853045272
"1249","32",2575.23468934225
"1250","32",3201.41652292364
"1251","32",3471.29031858047
"1252","32",4229.15562406341
"1253","32",4790.23783906626
"1254","32",5602.74854520029
"1255","68",1558.64822655073
"1256","68",1085.33132154268
"1257","117",233.908047736887
"1258","117",1403.00440550292
"1259","117",1938.16906139475
"1260","8",2689.21534310453
"1261","117",5963.1037929178
"1262","117",5494.18514951517
"1263","8",5995.44151995598
"1264","117",4904.37556987411
"1265","78",6166.03922145494
"1266","78",5646.08255617488
"1267","78",4951.74521320107
"1268","111",5494.9649190488
"1269","111",4937.81021358204
"1270","78",5386.30589476414
"1271","83",5561.825296626
"1272","111",3758.12264264109
"1273","83",3799.70244211553
"1274","83",3847.12962805898
"1275","83",5215.79327538614
"1276","93",2443.39752412235
"1277","93",1973.56838899355
"1278","93",1525.40547853019
"1279","93",750.285246495811
"1280","83",3548.37607666642
"1281","93",2219.42505903713
"1282","32",2430.36705004617
"1283","32",2297.70324332136
"1284","32",2192.87703504603
"1285","33",1573.67998443261
"1286","32",1340.86698324735
"1287","32",1757.13056560619
"1288","32",2236.5064235176
"1289","32",3318.34035098237
"1290","32",3675.59376093825
"1291","32",4016.27191046434
"1292","32",4760.35831735907
"1293","68",1616.68881225918
"1294","68",917.975855270106
"1295","68",922.428307597523
"1296","68",1516.68618071817
"1297","8",1927.3727143233
"1298","8",2060.32409123014
"1299","117",4750.26649951961
"1300","117",4970.77322922053
"1301","8",5833.28152092795
"1302","117",5146.4861511928
"1303","117",5612.81031208437
"1304","78",6298.03622894641
"1305","78",5316.29719360679
"1306","78",5005.14227715457
"1307","111",5583.81521069874
"1308","111",5005.07140662558
"1309","111",4362.12802470097
"1310","83",5234.18743774122
"1311","83",4506.89348249548
"1312","83",4068.23318865298
"1313","83",4668.62509969542
"1314","83",5285.74253185408
"1315","93",2304.43219152346
"1316","93",2149.58592816742
"1317","83",7830.5430193625
"1318","93",1245.28934888266
"1319","93",1893.07451070065
"1320","93",2778.62141539457
"1321","109",3477.70976976887
"1322","32",2691.73062667204
"1323","33",2834.31439551703
"1324","32",1523.30029617392
"1325","33",1396.00583401252
"1326","33",3006.25460364963
"1327","32",2767.12437224735
"1328","33",3064.84124552845
"1329","76",3943.64581013732
"1330","32",4591.71870492475
"1331","32",5121.03852455458
"1332","68",3145.8576883247
"1333","68",2415.02388138736
"1334","68",1501.9886885388
"1335","68",1351.9401475325
"1336","68",1061.98295194052
"1337","8",1630.9439159559
"1338","117",5071.20228072755
"1339","117",5733.99961211079
"1340","8",5383.0206919862
"1341","8",5081.18202482287
"1342","117",5883.53579864247
"1343","117",6353.01055108424
"1344","78",6492.39977737169
"1345","78",5515.78500109421
"1346","78",5442.68321175215
"1347","111",5683.21225539681
"1348","83",5986.18329865328
"1349","83",5689.20976255977
"1350","83",5110.57917642863
"1351","83",4516.03540515721
"1352","93",5695.46606535443
"1353","93",4894.36340101167
"1354","83",5550.78075370795
"1355","93",4432.03905096482
"1356","83",7420.99878919847
"1357","93",3027.53071279057
"1358","93",2051.06396703798
"1359","93",2477.97980024951
"1360","93",3476.16236473999
"1361","109",3140.16034479791
"1362","33",2442.53370687091
"1363","33",2235.52190906208
"1364","33",779.912895329758
"1365","33",1096.5302301437
"1366","33",2502.64770901926
"1367","1",9562.08086802166
"1368","76",4163.55484972409
"1369","32",4534.08545543841
"1370","76",3008.13546409406
"1371","32",5565.78348205328
"1372","1",10992.595043103
"1373","1",10992.595043103
"1374","68",3453.59064342118
"1375","68",2552.50493710854
"1376","68",2263.46060463392
"1377","68",1450.90933264312
"1378","68",1628.03241389516
"1379","77",1381.24821837952
"1380","8",2984.59878960195
"1381","117",5587.94931712011
"1382","8",5107.38260123543
"1383","8",4723.78956428277
"1384","8",5334.95098833467
"1385","117",6450.70521522355
"1386","117",6790.83367043573
"1387","78",6019.1858563328
"1388","78",5871.15946926978
"1389","78",5906.09742083678
"1390","83",6460.57478048022
"1391","83",6176.38769502744
"1392","83",6095.11304516981
"1393","83",5074.52173506968
"1394","93",6410.95954644986
"1395","93",5250.59496623153
"1396","93",4456.95089005797
"1397","93",4274.9190589431
"1398","93",3792.53921894862
"1399","93",3122.51224641974
"1400","93",2583.00431224008
"1401","93",3017.89474257006
"1402","93",3438.01687279575
"1403","109",3022.73096075904
"1404","109",2454.43968983844
"1405","109",2540.74319645934
"1406","33",2013.2325461573
"1407","33",1064.78814936036
"1408","33",1525.69307371753
"1409","33",2066.85511992106
"1410","33",2571.48742924329
"1411","76",3677.75460954714
"1412","76",3335.40692132663
"1413","76",2506.78267212474
"1414","76",3065.6218410404
"1415","1",11459.7226948911
"1416","1",11459.7226948911
"1417","76",3555.56923187076
"1418","68",4538.01547633658
"1419","68",4247.72571795691
"1420","68",2816.98706638659
"1421","8",2415.32455732043
"1422","77",1785.76777406717
"1423","77",844.011160450592
"1424","74",398.634618552389
"1425","8",2401.15632775426
"1426","8",4906.04475734302
"1427","8",4441.12457649496
"1428","8",5652.57048144186
"1429","8",6028.21653617999
"1430","8",6478.44576135814
"1431","8",6957.52066687003
"1432","78",6336.16221718361
"1433","78",6293.06778741512
"1434","111",6341.11004324909
"1435","83",6683.14229893116
"1436","83",6533.96368511194
"1437","83",5674.27734007013
"1438","93",6977.15049275431
"1439","93",5367.20744654261
"1440","93",4678.32782004583
"1441","93",7750.3114504387
"1442","93",4129.05762558558
"1443","93",3891.52063983039
"1444","93",3792.51362238137
"1445","93",3663.71670978283
"1446","93",3144.82987330358
"1447","109",3354.68337741479
"1448","109",3399.94354781723
"1449","109",2064.56276475174
"1450","109",2203.30452120544
"1451","33",1187.04591585451
"1452","33",1951.80971658045
"1453","33",2108.43111787859
"1454","33",2530.20917354155
"1455","33",3038.05621730981
"1456","76",3744.94081514953
"1457","76",2499.8443982875
"1458","76",2130.94360584001
"1459","1",11412.3994462604
"1460","76",2689.5879308227
"1461","68",4916.00854065858
"1462","68",3780.76314066029
"1463","68",4520.21741418686
"1464","68",2448.98660398604
"1465","77",2187.47941737389
"1466","8",1308.1827387402
"1467","8",933.185558507835
"1468","8",1121.48708274705
"1469","8",1828.11094813222
"1470","8",4062.66745776019
"1471","8",6054.2834412209
"1472","8",6367.82419699232
"1473","8",6654.46455732227
"1474","8",6914.41610934974
"1475","8",6276.95434453558
"1476","78",6737.18325938781
"1477","78",6763.86231849483
"1478","83",7180.19510258996
"1479","83",7012.08149152541
"1480","83",6967.67191613322
"1481","83",5838.90381045478
"1482","93",5546.78193168075
"1483","93",5018.60379791285
"1484","93",7652.71261339704
"1485","93",7087.42628534857
"1486","83",6817.0925555539
"1487","93",4081.69131786092
"1488","93",4391.83226281731
"1489","93",3848.88579368519
"1490","93",3494.63871554857
"1491","109",3574.55682491163
"1492","109",2641.37688793518
"1493","109",1514.85025959798
"1494","109",918.809392212707
"1495","110",1029.66961805026
"1496","33",2435.4149060721
"1497","33",2936.02086514696
"1498","128",2849.71121424537
"1499","33",3528.42952638632
"1500","128",2283.10824573705
"1501","76",2063.39942178358
"1502","76",1886.2512071887
"1503","76",2334.20633244531
"1504","68",4614.56273786503
"1505","68",4270.21609418312
"1506","68",4084.90762513437
"1507","68",2853.65132969318
"1508","8",2424.37426870015
"1509","8",1752.11044680892
"1510","8",1868.08945240698
"1511","8",1411.42013494506
"1512","8",2460.59954476344
"1513","94",7216.43336070318
"1514","8",3472.85300650757
"1515","8",3703.03950417854
"1516","8",7118.56560594065
"1517","8",5499.61112872034
"1518","8",5782.20947531397
"1519","8",6184.13508943199
"1520","8",7378.28693574908
"1521","8",7739.29978238613
"1522","83",7490.14079563301
"1523","83",7398.24108159154
"1524","83",6329.01502657177
"1525","93",5913.99305642988
"1526","93",8329.87501774492
"1527","93",7782.29570313731
"1528","93",7241.52448423029
"1529","93",6626.7752845881
"1530","93",4187.47601912766
"1531","93",5966.40682135099
"1532","93",3935.50411055809
"1533","93",4218.6020614343
"1534","109",4100.32415766036
"1535","109",2915.43381573071
"1536","109",2200.5546555175
"1537","109",1337.40324923042
"1538","109",340.041541031487
"1539","110",602.346485993422
"1540","61",2053.29798826895
"1541","61",1797.40555505407
"1542","128",1834.4625527192
"1543","128",1169.54942222065
"1544","128",1830.3471230854
"1545","76",1733.64218236693
"1546","76",1273.10182452859
"1547","76",1537.82499937253
"1548","68",6258.2771478909
"1549","68",6140.49625021415
"1550","8",5815.25473326329
"1551","68",4115.61009625672
"1552","8",3082.09872371589
"1553","8",2315.64035716143
"1554","8",2654.91817258375
"1555","8",1772.54182575843
"1556","8",1885.7499431226
"1557","94",7463.58311414451
"1558","94",6790.85389188487
"1559","8",3497.64899414812
"1560","8",4279.55415580136
"1561","8",4969.44314088295
"1562","8",5294.02951559355
"1563","8",5734.60794890686
"1564","8",6853.06441569939
"1565","8",7243.30240537906
"1566","119",6389.60396544364
"1567","119",6683.89342067919
"1568","119",7044.05171714517
"1569","93",9105.17051019187
"1570","93",8606.1709178637
"1571","93",8075.18802508719
"1572","93",7585.16355654357
"1573","93",6990.84964716711
"1574","93",6287.20249685936
"1575","93",4528.04868011347
"1576","93",4464.09030352877
"1577","93",4191.1119767026
"1578","93",4088.19311764946
"1579","109",3697.90378144208
"1580","109",3398.75440260484
"1581","109",2612.44161691561
"1582","109",1984.78459006047
"1583","109",3649.32156816894
"1584","61",1399.38282183606
"1585","61",486.457507351052
"1586","61",412.448633039165
"1587","128",646.969746405631
"1588","128",3403.98419312275
"1589","128",1621.78279323106
"1590","76",836.776895048642
"1591","76",1155.36840309728
"1592","76",1822.6788569295
"1593","1",13726.0989454357
"1594","68",5618.01621551418
"1595","68",4930.95181126391
"1596","8",5061.98199978104
"1597","8",3510.9922009223
"1598","8",2793.97846805268
"1599","8",2863.75083329603
"1600","8",2343.6297303522
"1601","8",2290.10526846914
"1602","8",2470.71503858968
"1603","94",7084.54296486864
"1604","94",6116.24602630651
"1605","119",6475.09431577226
"1606","8",4347.3833959861
"1607","8",4868.87115423316
"1608","8",5712.47823089143
"1609","8",6327.84187799243
"1610","8",6784.85625859092
"1611","119",5895.07823009612
"1612","119",6209.12271810594
"1613","119",6606.21389618671
"1614","119",3853.82530442225
"1615","108",4789.80153670988
"1616","93",8447.0706537615
"1617","93",7985.72185069716
"1618","93",7352.02945039047
"1619","93",6653.5539973442
"1620","93",5908.41284352315
"1621","100",5710.37410698558
"1622","93",5105.24003071797
"1623","93",5132.98882154459
"1624","93",4574.40348930371
"1625","109",3709.02437509444
"1626","109",4343.27809136127
"1627","109",3050.45157477764
"1628","109",2701.10634466294
"1629","109",3448.05370497676
"1630","109",4130.80433067544
"1631","73",652.342877162827
"1632","128",719.91724172973
"1633","128",843.453834240392
"1634","128",2154.83395004707
"1635","76",436.273288954285
"1636","76",1431.20046146888
"1637","76",1978.34453530687
"1638","1",14628.0487341329
"1639","82",6231.98177921543
"1640","68",5555.90745430246
"1641","8",4601.09465003354
"1642","8",5080.10994022336
"1643","8",3752.25660165908
"1644","8",3799.78964332337
"1645","8",2983.87561216325
"1646","8",2928.96248402856
"1647","8",2873.08517948647
"1648","94",6465.36163380482
"1649","94",5966.66213306436
"1650","8",4280.73511080051
"1651","119",6378.65132396426
"1652","8",4846.61973199452
"1653","8",5161.80309101508
"1654","8",5814.85382471153
"1655","8",6372.78780965358
"1656","119",5406.93438189469
"1657","119",5739.936738899
"1658","119",6134.47901168159
"1659","119",3570.01076322308
"1660","119",3475.09944099035
"1661","108",4292.16938376588
"1662","108",4175.50859990565
"1663","108",4122.80740010811
"1664","93",6418.01204730487
"1665","1",9936.38140413349
"1666","1",9936.38140413349
"1667","100",4914.9475274218
"1668","109",5382.40907383107
"1669","109",4721.78268654835
"1670","109",4353.20342979337
"1671","109",3233.01874775386
"1672","109",5111.24819941793
"1673","109",2928.28034400791
"1674","73",2554.29193212158
"1675","73",2449.92776402558
"1676","73",482.328454559954
"1677","73",769.986016238737
"1678","128",702.941526213402
"1679","128",4214.38998403099
"1680","125",1536.51958679403
"1681","76",1104.39977426439
"1682","76",1375.620855161
"1683","1",14025.3250539871
"1684","82",5407.08132173282
"1685","82",5217.7003428546
"1686","82",4897.39003081933
"1687","8",3812.54070876586
"1688","8",4023.99101234382
"1689","8",4360.0162692397
"1690","8",3579.66090532799
"1691","8",3514.29525327951
"1692","82",4286.30087671808
"1693","94",6132.34949948045
"1694","94",5487.49377628296
"1695","8",4837.6808117127
"1696","119",5731.27359232608
"1697","119",5283.99897706516
"1698","119",4811.79788799358
"1699","8",5953.46920480149
"1700","119",4879.32992967992
"1701","119",5243.05359261933
"1702","119",5719.80006733845
"1703","119",3138.8237975343
"1704","119",2996.52846595281
"1705","108",4053.34163207
"1706","108",3796.54015689043
"1707","108",3702.25928314534
"1708","108",3741.78422204479
"1709","1",16891.3672664701
"1710","1",16891.3672664701
"1711","1",16891.3672664701
"1712","100",4520.21037994639
"1713","100",4558.46977637095
"1714","109",4157.54285644552
"1715","109",3807.60370369955
"1716","109",4383.32715277664
"1717","109",4808.19223233902
"1718","73",3327.05443643883
"1719","73",2044.83898392965
"1720","73",1917.56194483801
"1721","41",1054.27333714462
"1722","41",402.745731711717
"1723","42",592.98813333108
"1724","125",1488.30558467319
"1725","125",837.777413896146
"1726","43",2612.98842383524
"1727","76",1614.37197008709
"1728","1",14264.0761689132
"1729","1",14264.0761689132
"1730","82",5601.44146284606
"1731","82",5987.04624540231
"1732","82",4744.31632644283
"1733","82",4081.44647469428
"1734","82",4265.83112705844
"1735","82",3712.30239692779
"1736","82",4378.27520335876
"1737","82",5092.21871742831
"1738","82",3681.94652880196
"1739","82",3859.60186597193
"1740","94",5096.57804003035
"1741","94",4675.76202023825
"1742","94",5050.65896703069
"1743","94",5317.19819147867
"1744","119",4775.80637540259
"1745","119",4370.71220216239
"1746","119",3695.08282924324
"1747","119",4811.72042240326
"1748","119",5513.92661470056
"1749","119",4064.01021477309
"1750","119",2707.93759880472
"1751","119",2666.8429535562
"1752","108",3564.72789492967
"1753","108",3389.77186968449
"1754","108",3260.36443067088
"1755","108",3510.30193253202
"1756","100",4138.43815016881
"1757","100",3794.33519437072
"1758","100",3856.04752217065
"1759","101",4057.71850448745
"1760","109",4792.4618087163
"1761","101",4415.8427219849
"1762","73",4371.33435114378
"1763","73",3841.92336943022
"1764","73",3195.51365183026
"1765","73",3110.69904044139
"1766","73",1550.99201572253
"1767","73",1589.22618174535
"1768","5",1240.38019101949
"1769","39",366.516086543719
"1770","42",1143.23424593301
"1771","125",762.386962717304
"1772","43",4119.66871230252
"1773","43",2879.22561624096
"1774","43",1980.80112756588
"1775","1",14761.5313105561
"1776","1",14761.5313105561
"1777","82",5857.77327228178
"1778","82",5123.06734206179
"1779","82",4586.37215191362
"1780","82",4045.27076547107
"1781","82",3751.65682504718
"1782","82",3990.82901025488
"1783","82",3544.49327029271
"1784","82",4670.63852623846
"1785","82",3095.5943018051
"1786","82",3375.6554507118
"1787","82",3574.86447485448
"1788","82",4042.94070400076
"1789","94",4346.90367918983
"1790","119",5827.35876940141
"1791","119",5692.24491812155
"1792","119",4834.10780551907
"1793","120",3965.02281229837
"1794","119",3356.86969556837
"1795","119",3202.63388289416
"1796","119",3240.15124714713
"1797","119",2283.38933342868
"1798","119",2167.24295439439
"1799","119",2018.93153187155
"1800","108",3099.96956822029
"1801","108",2896.97824740354
"1802","108",3067.97381608796
"1803","108",3271.92836202807
"1804","100",3490.42258842613
"1805","100",3830.46182104457
"1806","101",4819.83454640615
"1807","101",3519.7219613615
"1808","101",4234.43372744229
"1809","73",4682.56032137075
"1810","101",4367.49430035594
"1811","73",4004.44262833368
"1812","5",3983.11307000775
"1813","73",2074.9465390651
"1814","5",1982.52823105563
"1815","5",1124.1054462757
"1816","129",817.251616374885
"1817","114",509.712317999846
"1818","6",874.623915807185
"1819","6",1353.723325297
"1820","1",14220.3644680046
"1821","43",1676.04082267456
"1822","43",2576.33599026188
"1823","1",16607.4159395392
"1824","82",4732.00091015097
"1825","82",4301.53131618659
"1826","82",3740.46444462743
"1827","82",4713.49803075606
"1828","82",2979.39639624106
"1829","82",3215.14556834014
"1830","82",2957.90802085467
"1831","82",2919.64241776428
"1832","82",2651.21748907955
"1833","82",3660.02734129194
"1834","94",5071.64240234228
"1835","94",5112.34847755759
"1836","94",4766.54488678827
"1837","94",4057.77785733361
"1838","119",5490.358942602
"1839","119",5252.61773627483
"1840","119",4862.37559315572
"1841","119",3253.69306721339
"1842","119",2267.53280611852
"1843","1",17712.8197919168
"1844","119",1674.9079375398
"1845","119",1777.57355016138
"1846","119",1771.48334579472
"1847","108",2609.11625023246
"1848","108",2606.70887481203
"1849","108",2854.72540341706
"1850","100",3365.06378709277
"1851","100",2854.38752639215
"1852","101",5367.43098566836
"1853","100",3354.1094682243
"1854","101",3023.62104458581
"1855","101",3269.37614401727
"1856","101",3797.28508000069
"1857","5",4138.70341494067
"1858","5",3292.61879806834
"1859","5",3137.29583050726
"1860","5",2506.84384820738
"1861","5",1091.52411533257
"1862","5",454.972000819123
"1863","89",600.111112107428
"1864","6",254.617656222449
"1865","20",3118.92872050876
"1866","43",1332.56349015497
"1867","43",1315.45513299605
"1868","76",2862.95097384318
"1869","1",15512.6551726693
"1870","1",15512.6551726693
"1871","82",4418.43511701053
"1872","82",3800.31067660188
"1873","82",3226.02187904649
"1874","82",2861.87256061696
"1875","82",2343.73454895502
"1876","82",2124.54294941015
"1877","82",2423.64019912573
"1878","82",2026.59061025722
"1879","82",3001.35798081089
"1880","82",2886.15744417194
"1881","94",5590.47700770157
"1882","94",5488.35832858985
"1883","120",4595.45770757749
"1884","120",4121.73255467777
"1885","120",3338.80353592048
"1886","120",3085.84395484957
"1887","119",3308.69272049464
"1888","119",2754.37248210268
"1889","53",1841.35305513724
"1890","119",1173.24437431925
"1891","119",921.551660518719
"1892","119",1489.5859905177
"1893","108",2570.55105401315
"1894","108",2169.46057345844
"1895","108",2401.46467151358
"1896","108",1849.88566394986
"1897","100",2670.63079089041
"1898","100",3862.74895107905
"1899","100",2551.73911065901
"1900","100",3092.11737049887
"1901","107",4576.61455502337
"1902","107",3456.14607251616
"1903","107",3518.54835996351
"1904","107",3381.49069991147
"1905","5",3324.84258274857
"1906","5",2653.67924582371
"1907","5",1694.11055827886
"1908","5",1315.58321602098
"1909","75",475.082684940484
"1910","89",406.095710771046
"1911","28",1661.9767419281
"1912","38",1502.91149788379
"1913","6",2425.32050972402
"1914","43",1401.98247004894
"1915","1",15844.0197045489
"1916","1",15844.0197045489
"1917","1",15844.0197045489
"1918","82",4341.7966868219
"1919","82",3594.21567070673
"1920","82",2850.15303110152
"1921","82",2687.60093111603
"1922","82",1659.9491012532
"1923","82",1600.84122994772
"1924","82",1773.15002635431
"1925","82",2772.19948870917
"1926","82",2286.56189297758
"1927","82",2636.64173460908
"1928","94",3005.11197636813
"1929","94",3566.21855827319
"1930","94",3853.4028471388
"1931","120",3693.86932427636
"1932","120",6999.44882263128
"1933","120",2178.20786079234
"1934","120",1667.76475288319
"1935","120",1592.52205300525
"1936","119",1483.15591577103
"1937","119",688.763438537726
"1938","119",837.382127851917
"1939","127",1539.3571683801
"1940","1",15880.4327529676
"1941","108",1343.40715986041
"1942","108",1357.29815163215
"1943","108",1918.53905652998
"1944","100",1946.5360844528
"1945","100",1834.94472740259
"1946","100",2692.24584871732
"1947","101",2095.43337114609
"1948","107",2889.59099649362
"1949","107",3335.74440349814
"1950","107",2925.28317466281
"1951","107",2632.68020496082
"1952","46",2641.35998296724
"1953","5",2598.89605325003
"1954","5",1599.86201905984
"1955","75",1404.44091928242
"1956","75",982.766216467186
"1957","28",1179.35586998569
"1958","38",1224.6018979038
"1959","20",2016.67899203495
"1960","6",2687.27427644105
"1961","1",15571.9304683454
"1962","1",15571.9304683454
"1963","1",15571.9304683454
"1964","1",15571.9304683454
"1965","82",4513.39680703419
"1966","82",4270.44813452624
"1967","82",4277.60864812881
"1968","82",2214.35498099697
"1969","82",1404.75377815623
"1970","82",1611.01415549343
"1971","82",1527.87618925854
"1972","82",1274.89782427
"1973","82",2086.07424727576
"1974","94",2437.67376004862
"1975","94",3275.29569144812
"1976","94",2733.34530653015
"1977","94",3091.42388531926
"1978","120",6917.36541422177
"1979","120",6539.70806598968
"1980","120",4784.51843087213
"1981","120",1679.10163618071
"1982","120",1474.08180561234
"1983","120",1621.10897523363
"1984","53",776.854073331251
"1985","119",732.409178481667
"1986","127",1009.61312904909
"1987","127",1490.3643931889
"1988","108",1266.3198982644
"1989","108",793.23624294385
"1990","108",1933.15025401706
"1991","108",2062.8984341602
"1992","108",2726.59382607191
"1993","100",2644.35573806416
"1994","100",2196.77887868259
"1995","101",2336.0073212044
"1996","107",2441.51572680649
"1997","107",2562.34760519327
"1998","107",2117.09343839503
"1999","46",2881.27754952825
"2000","46",2144.90548870559
"2001","46",2330.52047262465
"2002","28",1999.99419550057
"2003","28",1646.28884271953
"2004","28",992.244062526714
"2005","28",1104.47454928208
"2006","20",1782.58263131113
"2007","20",1771.93938513537
"2008","1",15781.2282997194
"2009","1",15781.2282997194
"2010","1",15781.2282997194
"2011","1",15781.2282997194
"2012","1",15781.2282997194
"2013","82",4807.39500193125
"2014","82",4823.28919464368
"2015","82",5276.92948995907
"2016","82",1684.77945610084
"2017","82",1316.97374050184
"2018","82",417.946731072624
"2019","84",589.440842288361
"2020","94",1393.61292357544
"2021","82",2225.2698561738
"2022","94",2091.01929372306
"2023","94",1853.92438506339
"2024","94",2758.01494096772
"2025","94",3095.6049586594
"2026","120",6241.76297406496
"2027","120",5128.16643635898
"2028","120",1972.09274792593
"2029","120",1534.90905713692
"2030","120",809.215152243603
"2031","53",239.989784520944
"2032","119",1207.95768052459
"2033","13",916.081080494336
"2034","127",307.422200421504
"2035","108",2600.85581942875
"2036","108",2125.65745338867
"2037","71",2412.39353076642
"2038","71",2045.88463330688
"2039","100",2605.88807566872
"2040","100",1194.51453871203
"2041","100",582.479793208948
"2042","101",2007.34741133347
"2043","107",2087.4291317139
"2044","107",1645.85177495303
"2045","107",2290.97067675614
"2046","107",2565.80437762766
"2047","107",2033.9312754895
"2048","46",1822.57635520067
"2049","46",1987.55225503324
"2050","28",1703.9972276326
"2051","28",817.583722721442
"2052","29",742.035009128871
"2053","29",1406.34100355069
"2054","20",1096.99956087388
"2055","20",1632.66422416299
"2056","1",16725.1529050448
"2057","1",16725.1529050448
"2058","82",5285.57397535067
"2059","82",5675.49896043453
"2060","82",2106.22970798623
"2061","82",1439.73504822187
"2062","82",795.433519128019
"2063","82",815.866369649357
"2064","84",1010.38843871208
"2065","84",893.067110208158
"2066","94",1433.9627887555
"2067","94",1329.94083172748
"2068","94",2108.4165306124
"2069","94",3440.95072429541
"2070","120",6112.78234679589
"2071","120",5610.34080706445
"2072","120",5852.52942399288
"2073","120",1967.08854501179
"2074","120",2416.32561217739
"2075","120",1117.78512160315
